event_id,recording_id,audio_relative_path,label_mode,raw_class_label,class_id,onset_s,offset_s,source_start_fraction,source_end_fraction,source_event_length_s,source_row
datased:monophonic:000136,S-0017,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0017.wav,monophonic,Vehicle pass-by,vehicle_pass_by,0.0,5.31,0.0,0.05,5.31,137
datased:monophonic:000137,S-0017,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0017.wav,monophonic,Train,train,17.07,67.8,0.17,0.67,50.73,138
datased:monophonic:000138,S-0017,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0017.wav,monophonic,Vehicle pass-by,vehicle_pass_by,90.83,101.73,0.89,1.0,10.9,139
datased:monophonic:000139,S-0018,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0018.wav,monophonic,Workshop,workshop,0.0,26.21,0.0,0.25,26.21,140
datased:monophonic:000140,S-0018,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0018.wav,monophonic,Horn,horn,26.43,27.66,0.25,0.26,1.23,141
datased:monophonic:000141,S-0018,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0018.wav,monophonic,Workshop,workshop,27.82,54.73,0.26,0.51,26.92,142
datased:monophonic:000142,S-0018,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0018.wav,monophonic,Voices,voices,57.39,59.01,0.54,0.55,1.62,143
datased:monophonic:000143,S-0018,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0018.wav,monophonic,Horn,horn,60.37,61.53,0.56,0.58,1.17,144
datased:monophonic:000144,S-0018,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0018.wav,monophonic,Workshop,workshop,74.94,78.5,0.7,0.73,3.56,145
datased:monophonic:000145,S-0018,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0018.wav,monophonic,Horn,horn,80.64,81.74,0.75,0.76,1.1,146
datased:monophonic:000146,S-0018,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0018.wav,monophonic,Vehicle idling,vehicle_idling,84.72,91.0,0.79,0.85,6.28,147
datased:monophonic:000147,S-0018,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0018.wav,monophonic,Voices,voices,92.1,95.47,0.86,0.89,3.37,148
datased:monophonic:000148,S-0018,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0018.wav,monophonic,Voices,voices,101.62,105.44,0.95,0.99,3.82,149
datased:monophonic:000149,S-0019,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0019.wav,monophonic,Crows seagulls and magpies,crows_seagulls_magpies,6.34,7.76,0.08,0.1,1.42,150
datased:monophonic:000150,S-0019,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0019.wav,monophonic,Crows seagulls and magpies,crows_seagulls_magpies,11.83,46.98,0.15,0.58,35.16,151
datased:monophonic:000151,S-0019,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0019.wav,monophonic,Train,train,47.87,64.24,0.59,0.79,16.38,152
datased:monophonic:000152,S-0019,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0019.wav,monophonic,Crows seagulls and magpies,crows_seagulls_magpies,64.29,69.49,0.79,0.86,5.2,153
datased:monophonic:000153,S-0019,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0019.wav,monophonic,Crows seagulls and magpies,crows_seagulls_magpies,71.89,81.01,0.89,1.0,9.12,154
datased:monophonic:000154,S-0020,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0020.wav,monophonic,Vehicle pass-by,vehicle_pass_by,0.0,29.1,0.0,0.24,29.1,155
datased:monophonic:000155,S-0020,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0020.wav,monophonic,Voices,voices,29.54,31.29,0.25,0.26,1.75,156
datased:monophonic:000156,S-0020,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0020.wav,monophonic,Vehicle idling,vehicle_idling,31.8,73.11,0.26,0.61,41.31,157
datased:monophonic:000157,S-0020,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0020.wav,monophonic,Vehicle pass-by,vehicle_pass_by,73.28,101.17,0.61,0.84,27.89,158
datased:monophonic:000158,S-0020,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0020.wav,monophonic,Voices,voices,102.0,103.02,0.85,0.86,1.02,159
datased:monophonic:000159,S-0020,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0020.wav,monophonic,Vehicle pass-by,vehicle_pass_by,103.58,120.44,0.86,1.0,16.86,160
datased:monophonic:000160,S-0021,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0021.wav,monophonic,Vehicle pass-by,vehicle_pass_by,0.0,1.9,0.0,0.02,1.9,161
datased:monophonic:000161,S-0021,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0021.wav,monophonic,Horn,horn,2.47,3.39,0.02,0.03,0.92,162
datased:monophonic:000162,S-0021,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0021.wav,monophonic,Vehicle pass-by,vehicle_pass_by,3.55,10.37,0.03,0.08,6.82,163
datased:monophonic:000163,S-0021,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0021.wav,monophonic,Vehicle pass-by,vehicle_pass_by,13.97,32.07,0.11,0.25,18.1,164
datased:monophonic:000164,S-0021,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0021.wav,monophonic,Vehicle pass-by,vehicle_pass_by,35.59,44.18,0.28,0.35,8.59,165
datased:monophonic:000165,S-0021,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0021.wav,monophonic,Vehicle pass-by,vehicle_pass_by,45.41,55.99,0.36,0.44,10.58,166
datased:monophonic:000166,S-0021,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0021.wav,monophonic,Vehicle idling,vehicle_idling,64.19,89.18,0.51,0.7,24.99,167
datased:monophonic:000167,S-0021,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0021.wav,monophonic,Vehicle pass-by,vehicle_pass_by,89.42,91.34,0.71,0.72,1.92,168
datased:monophonic:000168,S-0021,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0021.wav,monophonic,Horn,horn,91.79,93.25,0.72,0.74,1.46,169
datased:monophonic:000169,S-0021,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0021.wav,monophonic,Vehicle pass-by,vehicle_pass_by,93.36,125.91,0.74,0.99,32.55,170
datased:monophonic:000170,S-0022,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0022.wav,monophonic,Birds,birds,0.0,2.24,0.0,0.07,2.24,171
datased:monophonic:000171,S-0022,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0022.wav,monophonic,Vehicle pass-by,vehicle_pass_by,2.25,8.08,0.07,0.25,5.83,172
datased:monophonic:000172,S-0022,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0022.wav,monophonic,Bells,bells,8.47,24.55,0.26,0.77,16.08,173
datased:monophonic:000173,S-0022,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0022.wav,monophonic,Birds,birds,24.65,32.01,0.77,1.0,7.36,174
datased:monophonic:000174,S-0023,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0023.wav,monophonic,Voices,voices,1.92,13.12,0.02,0.13,11.2,175
datased:monophonic:000175,S-0023,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0023.wav,monophonic,Vehicle pass-by,vehicle_pass_by,13.32,22.1,0.14,0.22,8.79,176
datased:monophonic:000176,S-0023,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0023.wav,monophonic,Vehicle pass-by,vehicle_pass_by,38.23,50.64,0.39,0.51,12.42,177
datased:monophonic:000177,S-0023,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0023.wav,monophonic,Workshop,workshop,88.74,95.78,0.9,0.97,7.05,178
datased:monophonic:000178,S-0024,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0024.wav,monophonic,Voices,voices,11.77,23.48,0.15,0.31,11.71,179
datased:monophonic:000179,S-0024,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0024.wav,monophonic,Voices,voices,29.2,34.5,0.38,0.45,5.3,180
datased:monophonic:000180,S-0024,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0024.wav,monophonic,Workshop,workshop,35.9,40.92,0.47,0.53,5.02,181
datased:monophonic:000181,S-0025,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0025.wav,monophonic,Music,music,5.92,10.23,0.06,0.11,4.31,182
datased:monophonic:000182,S-0025,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0025.wav,monophonic,Voices,voices,10.43,22.98,0.11,0.25,12.55,183
datased:monophonic:000183,S-0025,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0025.wav,monophonic,Music,music,23.25,27.93,0.25,0.3,4.68,184
datased:monophonic:000184,S-0025,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0025.wav,monophonic,Workshop,workshop,28.37,32.83,0.31,0.35,4.46,185
datased:monophonic:000185,S-0025,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0025.wav,monophonic,Vehicle pass-by,vehicle_pass_by,33.31,42.4,0.36,0.46,9.08,186
datased:monophonic:000186,S-0025,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0025.wav,monophonic,Vehicle pass-by,vehicle_pass_by,48.76,62.44,0.52,0.67,13.68,187
datased:monophonic:000187,S-0025,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0025.wav,monophonic,Vehicle idling,vehicle_idling,68.46,75.84,0.74,0.82,7.37,188
datased:monophonic:000188,S-0025,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0025.wav,monophonic,Voices,voices,76.24,82.22,0.82,0.88,5.98,189
datased:monophonic:000189,S-0025,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0025.wav,monophonic,Vehicle pass-by,vehicle_pass_by,82.75,87.42,0.89,0.94,4.67,190
datased:monophonic:000190,S-0025,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0025.wav,monophonic,Workshop,workshop,88.0,90.08,0.95,0.97,2.08,191
datased:monophonic:000191,S-0025,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0025.wav,monophonic,Voices,voices,91.09,92.84,0.98,1.0,1.75,192
datased:monophonic:000192,S-0026,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0026.wav,monophonic,Glass breaking,glass_breaking,2.16,3.23,0.05,0.08,1.07,193
datased:monophonic:000193,S-0026,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0026.wav,monophonic,Workshop,workshop,7.44,11.01,0.18,0.27,3.57,194
datased:monophonic:000194,S-0026,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0026.wav,monophonic,Workshop,workshop,13.41,17.01,0.33,0.42,3.59,195
datased:monophonic:000195,S-0026,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0026.wav,monophonic,Workshop,workshop,21.89,26.7,0.53,0.65,4.81,196
datased:monophonic:000196,S-0026,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0026.wav,monophonic,Workshop,workshop,37.36,40.8,0.91,1.0,3.45,197
datased:monophonic:000197,S-0027,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0027.wav,monophonic,Voices,voices,0.0,1.62,0.0,0.03,1.62,198
datased:monophonic:000198,S-0027,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0027.wav,monophonic,Vehicle pass-by,vehicle_pass_by,1.65,7.16,0.03,0.15,5.51,199
datased:monophonic:000199,S-0027,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0027.wav,monophonic,Workshop,workshop,7.23,8.76,0.15,0.18,1.53,200
datased:monophonic:000200,S-0027,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0027.wav,monophonic,Voices,voices,9.16,22.37,0.19,0.47,13.2,201
datased:monophonic:000201,S-0027,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0027.wav,monophonic,Voices,voices,24.65,37.47,0.52,0.79,12.82,202
datased:monophonic:000202,S-0027,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0027.wav,monophonic,Crows seagulls and magpies,crows_seagulls_magpies,37.65,38.11,0.79,0.8,0.46,203
datased:monophonic:000203,S-0027,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0027.wav,monophonic,Voices,voices,38.19,38.84,0.8,0.81,0.65,204
datased:monophonic:000204,S-0027,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0027.wav,monophonic,Crows seagulls and magpies,crows_seagulls_magpies,42.02,44.27,0.88,0.93,2.25,205
datased:monophonic:000205,S-0027,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0027.wav,monophonic,Vehicle pass-by,vehicle_pass_by,45.94,47.48,0.96,0.99,1.53,206
datased:monophonic:000206,S-0028,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0028.wav,monophonic,Vehicle idling,vehicle_idling,0.2,36.63,0.0,0.47,36.43,207
datased:monophonic:000207,S-0028,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0028.wav,monophonic,Vehicle pass-by,vehicle_pass_by,36.72,46.48,0.47,0.59,9.76,208
datased:monophonic:000208,S-0028,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0028.wav,monophonic,Dog barkings and howlings,dog_barkings_and_howlings,46.64,49.93,0.59,0.63,3.29,209
datased:monophonic:000209,S-0028,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0028.wav,monophonic,Voices,voices,50.74,52.03,0.64,0.66,1.29,210
datased:monophonic:000210,S-0028,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0028.wav,monophonic,Workshop,workshop,56.75,61.95,0.72,0.79,5.2,211
datased:monophonic:000211,S-0028,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0028.wav,monophonic,Birds,birds,63.04,67.57,0.8,0.86,4.53,212
datased:monophonic:000212,S-0028,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0028.wav,monophonic,Birds,birds,73.44,74.3,0.93,0.94,0.86,213
datased:monophonic:000213,S-0029,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0029.wav,monophonic,Voices,voices,0.67,4.12,0.0,0.03,3.46,214
datased:monophonic:000214,S-0029,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0029.wav,monophonic,Birds,birds,8.52,9.91,0.06,0.06,1.39,215
datased:monophonic:000215,S-0029,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0029.wav,monophonic,Jet aircrafts,jet_aircrafts,31.17,49.29,0.2,0.32,18.12,216
datased:monophonic:000216,S-0029,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0029.wav,monophonic,Birds,birds,62.98,66.12,0.41,0.43,3.14,217
datased:monophonic:000217,S-0029,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0029.wav,monophonic,Vehicle pass-by,vehicle_pass_by,66.4,110.96,0.43,0.73,44.56,218
datased:monophonic:000218,S-0029,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0029.wav,monophonic,Birds,birds,111.88,113.73,0.73,0.74,1.85,219
datased:monophonic:000219,S-0029,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0029.wav,monophonic,Vehicle idling,vehicle_idling,120.57,144.04,0.79,0.94,23.47,220
datased:monophonic:000220,S-0029,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0029.wav,monophonic,Birds,birds,144.24,146.64,0.94,0.96,2.4,221
datased:monophonic:000221,S-0030,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0030.wav,monophonic,Birds,birds,0.0,2.76,0.0,0.02,2.76,222
datased:monophonic:000222,S-0030,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0030.wav,monophonic,Birds,birds,10.05,11.25,0.07,0.08,1.2,223
datased:monophonic:000223,S-0030,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0030.wav,monophonic,Birds,birds,14.25,19.22,0.1,0.14,4.97,224
datased:monophonic:000224,S-0030,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0030.wav,monophonic,Birds,birds,19.73,22.39,0.14,0.16,2.66,225
datased:monophonic:000225,S-0030,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0030.wav,monophonic,Birds,birds,23.51,26.76,0.17,0.19,3.26,226
datased:monophonic:000226,S-0030,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0030.wav,monophonic,Birds,birds,29.25,31.65,0.21,0.22,2.4,227
datased:monophonic:000227,S-0030,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0030.wav,monophonic,Birds,birds,33.54,36.02,0.24,0.25,2.49,228
datased:monophonic:000228,S-0030,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0030.wav,monophonic,Birds,birds,40.14,42.37,0.28,0.3,2.23,229
datased:monophonic:000229,S-0030,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0030.wav,monophonic,Birds,birds,44.85,48.11,0.32,0.34,3.26,230
datased:monophonic:000230,S-0030,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0030.wav,monophonic,Birds,birds,54.02,58.4,0.38,0.41,4.37,231
