event_id,recording_id,audio_relative_path,label_mode,raw_class_label,class_id,onset_s,offset_s,source_start_fraction,source_end_fraction,source_event_length_s,source_row
datased:polyphonic:000134,S-0015,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0015.wav,polyphonic,Crows seagulls and magpies,crows_seagulls_magpies,21.49,22.65,0.26,0.27,1.15,135
datased:polyphonic:000135,S-0015,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0015.wav,polyphonic,Vehicle idling,vehicle_idling,23.1,72.58,0.28,0.88,49.48,136
datased:polyphonic:000136,S-0015,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0015.wav,polyphonic,Crows seagulls and magpies,crows_seagulls_magpies,39.72,40.63,0.48,0.49,0.9,137
datased:polyphonic:000137,S-0015,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0015.wav,polyphonic,Crows seagulls and magpies,crows_seagulls_magpies,46.58,58.85,0.56,0.71,12.27,138
datased:polyphonic:000138,S-0015,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0015.wav,polyphonic,Crows seagulls and magpies,crows_seagulls_magpies,60.11,61.11,0.73,0.74,1.0,139
datased:polyphonic:000139,S-0015,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0015.wav,polyphonic,Vehicle pass-by,vehicle_pass_by,72.58,82.74,0.88,1.0,10.17,140
datased:polyphonic:000140,S-0016,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0016.wav,polyphonic,Birds,birds,0.04,23.79,0.0,0.39,23.75,141
datased:polyphonic:000141,S-0016,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0016.wav,polyphonic,Workshop,workshop,13.37,14.29,0.22,0.23,0.92,142
datased:polyphonic:000142,S-0016,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0016.wav,polyphonic,Workshop,workshop,16.68,18.27,0.27,0.3,1.58,143
datased:polyphonic:000143,S-0016,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0016.wav,polyphonic,Vehicle idling,vehicle_idling,23.75,49.38,0.39,0.81,25.62,144
datased:polyphonic:000144,S-0016,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0016.wav,polyphonic,Birds,birds,27.1,60.83,0.45,1.0,33.72,145
datased:polyphonic:000145,S-0017,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0017.wav,polyphonic,Vehicle pass-by,vehicle_pass_by,0.0,5.31,0.0,0.05,5.31,146
datased:polyphonic:000146,S-0017,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0017.wav,polyphonic,Vehicle pass-by,vehicle_pass_by,17.07,51.49,0.17,0.51,34.42,147
datased:polyphonic:000147,S-0017,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0017.wav,polyphonic,Train,train,48.04,67.8,0.47,0.67,19.76,148
datased:polyphonic:000148,S-0017,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0017.wav,polyphonic,Vehicle pass-by,vehicle_pass_by,90.83,101.73,0.89,1.0,10.9,149
datased:polyphonic:000149,S-0018,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0018.wav,polyphonic,Workshop,workshop,0.0,54.73,0.0,0.51,54.73,150
datased:polyphonic:000150,S-0018,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0018.wav,polyphonic,Horn,horn,26.43,27.66,0.25,0.26,1.23,151
datased:polyphonic:000151,S-0018,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0018.wav,polyphonic,Voices,voices,57.39,59.01,0.54,0.55,1.62,152
datased:polyphonic:000152,S-0018,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0018.wav,polyphonic,Horn,horn,60.37,61.53,0.56,0.58,1.17,153
datased:polyphonic:000153,S-0018,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0018.wav,polyphonic,Vehicle pass-by,vehicle_pass_by,72.87,85.1,0.68,0.8,12.24,154
datased:polyphonic:000154,S-0018,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0018.wav,polyphonic,Workshop,workshop,74.94,78.5,0.7,0.73,3.56,155
datased:polyphonic:000155,S-0018,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0018.wav,polyphonic,Horn,horn,80.64,81.74,0.75,0.76,1.1,156
datased:polyphonic:000156,S-0018,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0018.wav,polyphonic,Vehicle idling,vehicle_idling,84.72,91.0,0.79,0.85,6.28,157
datased:polyphonic:000157,S-0018,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0018.wav,polyphonic,Voices,voices,92.1,95.47,0.86,0.89,3.37,158
datased:polyphonic:000158,S-0018,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0018.wav,polyphonic,Voices,voices,101.62,105.44,0.95,0.99,3.82,159
datased:polyphonic:000159,S-0019,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0019.wav,polyphonic,Birds,birds,0.65,47.08,0.01,0.58,46.43,160
datased:polyphonic:000160,S-0019,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0019.wav,polyphonic,Crows seagulls and magpies,crows_seagulls_magpies,6.34,7.76,0.08,0.1,1.42,161
datased:polyphonic:000161,S-0019,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0019.wav,polyphonic,Crows seagulls and magpies,crows_seagulls_magpies,11.83,46.98,0.15,0.58,35.16,162
datased:polyphonic:000162,S-0019,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0019.wav,polyphonic,Train,train,47.87,64.34,0.59,0.79,16.48,163
datased:polyphonic:000163,S-0019,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0019.wav,polyphonic,Birds,birds,61.3,81.01,0.76,1.0,19.71,164
datased:polyphonic:000164,S-0019,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0019.wav,polyphonic,Crows seagulls and magpies,crows_seagulls_magpies,64.29,69.49,0.79,0.86,5.2,165
datased:polyphonic:000165,S-0019,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0019.wav,polyphonic,Crows seagulls and magpies,crows_seagulls_magpies,71.89,81.01,0.89,1.0,9.12,166
datased:polyphonic:000166,S-0020,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0020.wav,polyphonic,Vehicle pass-by,vehicle_pass_by,0.0,29.1,0.0,0.24,29.1,167
datased:polyphonic:000167,S-0020,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0020.wav,polyphonic,Voices,voices,29.54,31.29,0.25,0.26,1.75,168
datased:polyphonic:000168,S-0020,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0020.wav,polyphonic,Vehicle idling,vehicle_idling,31.8,73.35,0.26,0.61,41.55,169
datased:polyphonic:000169,S-0020,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0020.wav,polyphonic,Vehicle pass-by,vehicle_pass_by,73.28,113.73,0.61,0.94,40.46,170
datased:polyphonic:000170,S-0020,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0020.wav,polyphonic,Voices,voices,102.0,103.02,0.85,0.86,1.02,171
datased:polyphonic:000171,S-0020,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0020.wav,polyphonic,Vehicle pass-by,vehicle_pass_by,114.17,120.44,0.95,1.0,6.27,172
datased:polyphonic:000172,S-0021,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0021.wav,polyphonic,Vehicle pass-by,vehicle_pass_by,0.0,10.37,0.0,0.08,10.37,173
datased:polyphonic:000173,S-0021,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0021.wav,polyphonic,Horn,horn,2.47,3.39,0.02,0.03,0.92,174
datased:polyphonic:000174,S-0021,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0021.wav,polyphonic,Vehicle pass-by,vehicle_pass_by,13.97,32.07,0.11,0.25,18.1,175
datased:polyphonic:000175,S-0021,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0021.wav,polyphonic,Vehicle pass-by,vehicle_pass_by,35.59,44.18,0.28,0.35,8.59,176
datased:polyphonic:000176,S-0021,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0021.wav,polyphonic,Vehicle pass-by,vehicle_pass_by,45.41,55.99,0.36,0.44,10.58,177
datased:polyphonic:000177,S-0021,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0021.wav,polyphonic,Vehicle idling,vehicle_idling,64.19,89.34,0.51,0.71,25.15,178
datased:polyphonic:000178,S-0021,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0021.wav,polyphonic,Vehicle pass-by,vehicle_pass_by,89.42,125.91,0.71,0.99,36.5,179
datased:polyphonic:000179,S-0021,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0021.wav,polyphonic,Horn,horn,91.79,93.25,0.72,0.74,1.46,180
datased:polyphonic:000180,S-0022,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0022.wav,polyphonic,Birds,birds,0.0,8.32,0.0,0.26,8.32,181
datased:polyphonic:000181,S-0022,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0022.wav,polyphonic,Vehicle pass-by,vehicle_pass_by,2.25,8.08,0.07,0.25,5.83,182
datased:polyphonic:000182,S-0022,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0022.wav,polyphonic,Bells,bells,8.47,24.55,0.26,0.77,16.08,183
datased:polyphonic:000183,S-0023,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0023.wav,polyphonic,Voices,voices,1.92,13.51,0.02,0.14,11.58,184
datased:polyphonic:000184,S-0023,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0023.wav,polyphonic,Vehicle pass-by,vehicle_pass_by,13.27,22.1,0.13,0.22,8.84,185
datased:polyphonic:000185,S-0023,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0023.wav,polyphonic,Vehicle pass-by,vehicle_pass_by,38.23,50.64,0.39,0.51,12.42,186
datased:polyphonic:000186,S-0023,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0023.wav,polyphonic,Workshop,workshop,88.74,95.78,0.9,0.97,7.05,187
datased:polyphonic:000187,S-0024,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0024.wav,polyphonic,Voices,voices,11.77,23.48,0.15,0.31,11.71,188
datased:polyphonic:000188,S-0024,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0024.wav,polyphonic,Voices,voices,29.2,34.5,0.38,0.45,5.3,189
datased:polyphonic:000189,S-0024,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0024.wav,polyphonic,Workshop,workshop,35.9,40.92,0.47,0.53,5.02,190
datased:polyphonic:000190,S-0025,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0025.wav,polyphonic,Music,music,5.92,27.93,0.06,0.3,22.01,191
datased:polyphonic:000191,S-0025,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0025.wav,polyphonic,Voices,voices,10.43,22.98,0.11,0.25,12.55,192
datased:polyphonic:000192,S-0025,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0025.wav,polyphonic,Workshop,workshop,22.92,32.83,0.25,0.35,9.91,193
datased:polyphonic:000193,S-0025,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0025.wav,polyphonic,Vehicle pass-by,vehicle_pass_by,28.66,42.4,0.31,0.46,13.74,194
datased:polyphonic:000194,S-0025,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0025.wav,polyphonic,Vehicle pass-by,vehicle_pass_by,48.76,62.44,0.52,0.67,13.68,195
datased:polyphonic:000195,S-0025,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0025.wav,polyphonic,Vehicle idling,vehicle_idling,68.46,75.84,0.74,0.82,7.37,196
datased:polyphonic:000196,S-0025,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0025.wav,polyphonic,Voices,voices,72.51,83.27,0.78,0.9,10.75,197
datased:polyphonic:000197,S-0025,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0025.wav,polyphonic,Vehicle pass-by,vehicle_pass_by,82.03,92.84,0.88,1.0,10.81,198
datased:polyphonic:000198,S-0025,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0025.wav,polyphonic,Workshop,workshop,88.0,90.08,0.95,0.97,2.08,199
datased:polyphonic:000199,S-0025,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0025.wav,polyphonic,Voices,voices,91.09,92.84,0.98,1.0,1.75,200
datased:polyphonic:000200,S-0026,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0026.wav,polyphonic,Voices,voices,2.16,3.23,0.05,0.08,1.07,201
datased:polyphonic:000201,S-0026,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0026.wav,polyphonic,Workshop,workshop,7.44,11.01,0.18,0.27,3.57,202
datased:polyphonic:000202,S-0026,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0026.wav,polyphonic,Workshop,workshop,13.41,17.01,0.33,0.42,3.59,203
datased:polyphonic:000203,S-0026,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0026.wav,polyphonic,Voices,voices,15.87,16.91,0.39,0.41,1.04,204
datased:polyphonic:000204,S-0026,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0026.wav,polyphonic,Workshop,workshop,21.89,26.7,0.53,0.65,4.81,205
datased:polyphonic:000205,S-0026,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0026.wav,polyphonic,Voices,voices,25.88,26.67,0.63,0.65,0.79,206
datased:polyphonic:000206,S-0026,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0026.wav,polyphonic,Voices,voices,36.07,40.8,0.88,1.0,4.73,207
datased:polyphonic:000207,S-0026,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0026.wav,polyphonic,Workshop,workshop,37.36,40.8,0.91,1.0,3.45,208
datased:polyphonic:000208,S-0027,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0027.wav,polyphonic,Voices,voices,0.0,1.65,0.0,0.03,1.65,209
datased:polyphonic:000209,S-0027,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0027.wav,polyphonic,Vehicle pass-by,vehicle_pass_by,1.65,10.84,0.03,0.23,9.19,210
datased:polyphonic:000210,S-0027,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0027.wav,polyphonic,Workshop,workshop,7.23,8.76,0.15,0.18,1.53,211
datased:polyphonic:000211,S-0027,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0027.wav,polyphonic,Voices,voices,9.16,22.37,0.19,0.47,13.2,212
datased:polyphonic:000212,S-0027,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0027.wav,polyphonic,Birds,birds,12.83,21.94,0.27,0.46,9.1,213
datased:polyphonic:000213,S-0027,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0027.wav,polyphonic,Voices,voices,24.65,38.84,0.52,0.81,14.19,214
datased:polyphonic:000214,S-0027,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0027.wav,polyphonic,Birds,birds,24.82,38.75,0.52,0.81,13.93,215
datased:polyphonic:000215,S-0027,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0027.wav,polyphonic,Crows seagulls and magpies,crows_seagulls_magpies,37.65,38.11,0.79,0.8,0.46,216
datased:polyphonic:000216,S-0027,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0027.wav,polyphonic,Voices,voices,40.69,47.59,0.85,1.0,6.91,217
datased:polyphonic:000217,S-0027,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0027.wav,polyphonic,Crows seagulls and magpies,crows_seagulls_magpies,42.02,44.27,0.88,0.93,2.25,218
datased:polyphonic:000218,S-0027,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0027.wav,polyphonic,Vehicle pass-by,vehicle_pass_by,45.94,47.48,0.96,0.99,1.53,219
datased:polyphonic:000219,S-0028,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0028.wav,polyphonic,Vehicle idling,vehicle_idling,0.2,36.72,0.0,0.47,36.52,220
datased:polyphonic:000220,S-0028,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0028.wav,polyphonic,Workshop,workshop,19.32,26.23,0.25,0.33,6.91,221
datased:polyphonic:000221,S-0028,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0028.wav,polyphonic,Vehicle pass-by,vehicle_pass_by,36.72,55.89,0.47,0.71,19.17,222
datased:polyphonic:000222,S-0028,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0028.wav,polyphonic,Dog barkings and howlings,dog_barkings_and_howlings,46.64,49.93,0.59,0.63,3.29,223
datased:polyphonic:000223,S-0028,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0028.wav,polyphonic,Voices,voices,50.74,52.03,0.64,0.66,1.29,224
datased:polyphonic:000224,S-0028,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0028.wav,polyphonic,Workshop,workshop,56.75,61.95,0.72,0.79,5.2,225
datased:polyphonic:000225,S-0028,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0028.wav,polyphonic,Birds,birds,63.04,67.57,0.8,0.86,4.53,226
datased:polyphonic:000226,S-0028,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0028.wav,polyphonic,Birds,birds,73.44,74.3,0.93,0.94,0.86,227
datased:polyphonic:000227,S-0029,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0029.wav,polyphonic,Voices,voices,0.67,4.12,0.0,0.03,3.46,228
datased:polyphonic:000228,S-0029,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0029.wav,polyphonic,Birds,birds,8.52,9.91,0.06,0.06,1.39,229
datased:polyphonic:000229,S-0029,DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0029.wav,polyphonic,Jet aircrafts,jet_aircrafts,31.17,49.29,0.2,0.32,18.12,230
