left_file_id,right_file_id,tier,similarity,overlap_s,verdict
datasec:DATASEC/Music/Music-0882.wav,datasec:DATASEC/Music/Music-0884.wav,T3,0.908620,29.000,review
datasec:DATASEC/Music/Music-0029.wav,datasec:DATASEC/Music/Music-0037.wav,T3,0.907761,3.000,review
datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0126.wav,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0130.wav,T3,0.907545,60.000,review
datasec:DATASEC/Voices/Voices-1232.wav,datasec:DATASEC/Voices/Voices-1262.wav,T3,0.907426,3.000,review
datasec:DATASEC/Glass breaking/Glass breaking-0034.wav,datasec:DATASEC/Glass breaking/Glass breaking-0037.wav,T3,0.906812,3.000,review
datasec:DATASEC/Voices/Voices-1288.wav,datasec:DATASEC/Voices/Voices-1329.wav,T3,0.906765,3.500,review
datasec:DATASEC/Music/Music-0747.wav,datasec:DATASEC/Music/Music-0748.wav,T3,0.906674,30.000,review
datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0072.wav,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0076.wav,T3,0.906631,91.500,review
datasec:DATASEC/Voices/Voices-1232.wav,datasec:DATASEC/Voices/Voices-1246.wav,T3,0.906145,3.000,review
datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0120.wav,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0124.wav,T3,0.906057,12.000,review
datasec:DATASEC/Voices/Voices-0667.wav,datasec:DATASEC/Voices/Voices-1288.wav,T3,0.905776,3.000,review
datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0120.wav,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0181.wav,T3,0.905673,12.000,review
datasec:DATASEC/Voices/Voices-1273.wav,datasec:DATASEC/Voices/Voices-1323.wav,T3,0.905564,3.500,review
datasec:DATASEC/Voices/Voices-0915.wav,datasec:DATASEC/Voices/Voices-0978.wav,T3,0.905278,3.000,review
datasec:DATASEC/Voices/Voices-1232.wav,datasec:DATASEC/Voices/Voices-1241.wav,T3,0.905247,3.000,review
datasec:DATASEC/Music/Music-0087.wav,datasec:DATASEC/Music/Music-0225.wav,T3,0.905246,3.000,review
datasec:DATASEC/Glass breaking/Glass breaking-0045.wav,datasec:DATASEC/Glass breaking/Glass breaking-0049.wav,T3,0.904815,4.500,review
datasec:DATASEC/Voices/Voices-0826.wav,datasec:DATASEC/Voices/Voices-0840.wav,T3,0.904807,3.500,review
datasec:DATASEC/Music/Music-0877.wav,datasec:DATASEC/Music/Music-0894.wav,T3,0.904583,29.500,review
datasec:DATASEC/Glass breaking/Glass breaking-0033.wav,datasec:DATASEC/Glass breaking/Glass breaking-0080.wav,T3,0.904035,23.500,review
datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0122.wav,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0125.wav,T3,0.903394,247.500,review
datasec:DATASEC/Voices/Voices-1262.wav,datasec:DATASEC/Voices/Voices-1267.wav,T3,0.903123,4.000,review
datasec:DATASEC/Music/Music-0037.wav,datasec:DATASEC/Music/Music-0120.wav,T3,0.902760,3.000,review
datasec:DATASEC/Voices/Voices-0342.wav,datasec:DATASEC/Voices/Voices-1232.wav,T3,0.902617,3.000,review
datasec:DATASEC/Voices/Voices-1266.wav,datasec:DATASEC/Voices/Voices-1267.wav,T3,0.901915,3.500,review
datasec:DATASEC/Voices/Voices-1206.wav,datasec:DATASEC/Voices/Voices-1266.wav,T3,0.901895,3.000,review
datasec:DATASEC/Voices/Voices-0327.wav,datasec:DATASEC/Voices/Voices-0329.wav,T3,0.901483,3.000,review
datasec:DATASEC/Voices/Voices-0581.wav,datasec:DATASEC/Voices/Voices-0634.wav,T3,0.901086,4.000,review
datasec:DATASEC/Voices/Voices-0374.wav,datasec:DATASEC/Voices/Voices-1812.wav,T3,0.900951,3.000,review
datasec:DATASEC/Music/Music-0029.wav,datasec:DATASEC/Music/Music-0891.wav,T3,0.900837,5.000,review
datasec:DATASEC/Sirens and alarms/Sirens/Sirens-0047.wav,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0309.wav,T3,0.900706,3.500,review
datasec:DATASEC/Music/Music-0732.wav,datasec:DATASEC/Music/Music-0733.wav,T3,0.900589,30.000,review
datasec:DATASEC/Voices/Voices-0644.wav,datasec:DATASEC/Voices/Voices-0667.wav,T3,0.900551,3.000,review
datasec:DATASEC/Music/Music-0810.wav,datasec:DATASEC/Music/Music-0859.wav,T3,0.900420,30.000,review
datasec:DATASEC/Voices/Voices-1323.wav,datasec:DATASEC/Voices/Voices-1329.wav,T3,0.900344,4.500,review
datasec:DATASEC/Voices/Voices-0277.wav,datasec:DATASEC/Voices/Voices-0370.wav,T3,0.900245,3.000,review
datasec:DATASEC/Music/Music-0029.wav,datasec:DATASEC/Music/Music-0120.wav,T3,0.900227,4.500,review
datasec:DATASEC/Voices/Voices-1275.wav,datasec:DATASEC/Voices/Voices-1316.wav,T3,0.900178,3.000,review
datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0121.wav,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0180.wav,T3,0.899651,11.000,review
datasec:DATASEC/Voices/Voices-0356.wav,datasec:DATASEC/Voices/Voices-1232.wav,T3,0.899319,3.000,review
datasec:DATASEC/Horn/Horn-0018.wav,datasec:DATASEC/Horn/Horn-0028.wav,T3,0.899121,4.000,review
datasec:DATASEC/Glass breaking/Glass breaking-0040.wav,datasec:DATASEC/Glass breaking/Glass breaking-0041.wav,T3,0.899054,26.500,review
datasec:DATASEC/Glass breaking/Glass breaking-0040.wav,datasec:DATASEC/Glass breaking/Glass breaking-0042.wav,T3,0.898899,19.000,review
datasec:DATASEC/Glass breaking/Glass breaking-0069.wav,datasec:DATASEC/Glass breaking/Glass breaking-0071.wav,T3,0.898044,6.000,review
datasec:DATASEC/Music/Music-0125.wav,datasec:DATASEC/Music/Music-0234.wav,T3,0.897907,5.000,review
datasec:DATASEC/Voices/Voices-0826.wav,datasec:DATASEC/Voices/Voices-0842.wav,T3,0.897781,3.000,review
datasec:DATASEC/Voices/Voices-0849.wav,datasec:DATASEC/Voices/Voices-0853.wav,T3,0.897688,3.000,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0018.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0022.wav,T3,0.897596,29.500,review
datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0265.wav,datased:DataSED - DataSED - Dataset for Sound Event Detection of environmental noise/SED_wav/S-0322.wav,T3,0.897583,4.000,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0009.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0032.wav,T3,0.897555,29.500,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0008.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0026.wav,T3,0.897529,29.500,review
datasec:DATASEC/Music/Music-0037.wav,datasec:DATASEC/Thunder fireworks and gunshot/Fireworks/Fireworks-0056.wav,T3,0.897451,3.500,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0008.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0018.wav,T3,0.897439,29.500,review
datasec:DATASEC/Voices/Voices-1232.wav,datasec:DATASEC/Voices/Voices-1253.wav,T3,0.897360,3.000,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0009.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0027.wav,T3,0.897353,29.500,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0022.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0026.wav,T3,0.897329,29.500,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0027.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0029.wav,T3,0.897303,29.500,review
datasec:DATASEC/Voices/Voices-1206.wav,datasec:DATASEC/Voices/Voices-1267.wav,T3,0.897264,3.000,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0014.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0026.wav,T3,0.897248,29.500,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0014.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0018.wav,T3,0.897215,29.500,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0029.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0032.wav,T3,0.897186,29.500,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0022.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0031.wav,T3,0.897175,29.500,review
datasec:DATASEC/Voices/Voices-1787.wav,datasec:DATASEC/Voices/Voices-1812.wav,T3,0.897147,3.000,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0018.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0034.wav,T3,0.897137,29.500,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0026.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0034.wav,T3,0.897113,29.500,review
datasec:DATASEC/Voices/Voices-0826.wav,datasec:DATASEC/Voices/Voices-0874.wav,T3,0.897109,3.000,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0011.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0022.wav,T3,0.897036,29.500,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0009.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0020.wav,T3,0.897020,29.500,review
datasec:DATASEC/Voices/Voices-1273.wav,datasec:DATASEC/Voices/Voices-1285.wav,T3,0.897009,3.000,review
datasec:DATASEC/Music/Music-0037.wav,datasec:DATASEC/Music/Music-0125.wav,T3,0.896973,4.500,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0020.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0029.wav,T3,0.896936,29.500,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0009.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0012.wav,T3,0.896915,29.500,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0012.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0029.wav,T3,0.896842,29.500,review
datasec:DATASEC/Music/Music-0125.wav,datasec:DATASEC/Music/Music-0835.wav,T3,0.896792,3.000,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0031.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0034.wav,T3,0.896778,29.500,review
datasec:DATASEC/Music/Music-0168.wav,datasec:DATASEC/Music/Music-0234.wav,T3,0.896761,3.000,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0008.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0031.wav,T3,0.896741,29.500,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0011.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0034.wav,T3,0.896671,29.500,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0014.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0031.wav,T3,0.896658,29.500,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0011.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0014.wav,T3,0.896617,29.500,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0016.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0032.wav,T3,0.896585,29.500,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0008.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0011.wav,T3,0.896564,29.500,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0016.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0027.wav,T3,0.896538,29.500,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0030.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0034.wav,T3,0.896475,29.500,review
datasec:DATASEC/Glass breaking/Glass breaking-0053.wav,datasec:DATASEC/Glass breaking/Glass breaking-0058.wav,T3,0.896349,4.500,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0016.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0020.wav,T3,0.896305,29.500,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0024.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0027.wav,T3,0.896235,29.500,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0024.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0032.wav,T3,0.896207,29.500,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0012.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0016.wav,T3,0.896115,29.500,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0013.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0025.wav,T3,0.895835,29.500,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0020.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0024.wav,T3,0.895813,29.500,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0012.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0014.wav,T3,0.895782,44.000,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0014.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0027.wav,T3,0.895754,44.000,review
datasec:DATASEC/Voices/Voices-0634.wav,datasec:DATASEC/Voices/Voices-0644.wav,T3,0.895753,3.000,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0013.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0030.wav,T3,0.895744,29.500,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0022.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0027.wav,T3,0.895729,44.000,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0014.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0020.wav,T3,0.895728,44.000,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0012.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0024.wav,T3,0.895718,29.500,review
datasec:DATASEC/Music/Music-0198.wav,datasec:DATASEC/Music/Music-0234.wav,T3,0.895706,3.500,review
datasec:DATASEC/Voices/Voices-1278.wav,datasec:DATASEC/Voices/Voices-1336.wav,T3,0.895695,4.000,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0014.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0030.wav,T3,0.895689,29.500,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0012.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0022.wav,T3,0.895688,44.000,review
datasec:DATASEC/Glass breaking/Glass breaking-0055.wav,datasec:DATASEC/Glass breaking/Glass breaking-0080.wav,T3,0.895642,25.000,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0010.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0013.wav,T3,0.895624,29.500,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0020.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0022.wav,T3,0.895607,44.000,review
datasec:DATASEC/Voices/Voices-1273.wav,datasec:DATASEC/Voices/Voices-1288.wav,T3,0.895500,3.000,review
datasec:DATASEC/Crows seagulls and magpies/Magpies/Magpies-0003.wav,datasec:DATASEC/Crows seagulls and magpies/Magpies/Magpies-0005.wav,T3,0.895446,28.000,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0025.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0033.wav,T3,0.895391,29.500,review
datasec:DATASEC/Cat fights and moans/Cat fights and moans-0013.wav,datasec:DATASEC/Cat fights and moans/Cat fights and moans-0042.wav,T3,0.895382,5.000,review
datasec:DATASEC/Music/Music-0120.wav,datasec:DATASEC/Music/Music-0385.wav,T3,0.895345,4.000,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0013.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0017.wav,T3,0.895327,29.500,review
datasec:DATASEC/Voices/Voices-0846.wav,datasec:DATASEC/Voices/Voices-0853.wav,T3,0.895307,3.000,review
datasec:DATASEC/Voices/Voices-0425.wav,datasec:DATASEC/Voices/Voices-1786.wav,T3,0.895154,3.000,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0030.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0033.wav,T3,0.895122,29.500,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0022.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0030.wav,T3,0.895044,29.500,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0008.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0030.wav,T3,0.895015,29.500,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0010.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0033.wav,T3,0.894938,29.500,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0020.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0034.wav,T3,0.894929,44.000,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0012.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0034.wav,T3,0.894922,44.000,review
datasec:DATASEC/Voices/Voices-0342.wav,datasec:DATASEC/Voices/Voices-1246.wav,T3,0.894898,3.500,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0027.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0034.wav,T3,0.894873,44.000,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0017.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0034.wav,T3,0.894825,29.500,review
datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0017.wav,datasec:DATASEC/Lawn mower brush cutter and olive shaker/Brush cutter/Brush cutter-0033.wav,T3,0.894755,29.500,review
